Id,SalePrice
1948,163494.71406883013
1949,234725.3723930937
1950,183541.7751149959
1951,248509.1077402531
1952,216906.89482071516
1953,168017.4505143241
1954,180251.58019470584
1955,132882.679155443
1956,341246.4020582795
1957,154698.43807826308
1958,312623.993761164
1959,145455.09018816642
1960,114988.37332794497
1961,120968.65428546813
1962,101616.7555992354
1963,110290.33388484652
1964,105214.96388428529
1965,140169.97019272676
1966,138823.52079516958
1967,290295.9173299063
1968,442568.05599820655
1969,376908.8622890995
1970,421448.8171375122
1971,477561.03296833584
1972,370807.476174155
1973,262569.34982296167
1974,327927.4524737223
1975,566160.5313969927
1976,266948.6090649721
1977,367157.2738172153
1978,359830.31609159696
1979,309303.97363050486
1980,201548.39409982934
1981,340504.71936389105
1982,216297.89187514505
1983,199412.51594580448
1984,169831.14401668272
1985,230615.92858416366
1986,208077.81597490516
1987,189391.475938008
1988,176347.91343309902
1989,192426.52420488163
1990,209661.7464186939
1991,229190.6602916776
1992,212659.3733386202
1993,170393.54660978136
1994,228356.70001759895
1995,184776.7005040878
1996,246432.35514834808
1997,290420.48578169785
1998,316454.8663123139
1999,265049.90718096704
2000,315416.9377462759
2001,264833.6195750322
2002,235766.91000274432
2003,254527.35189504537
2004,285896.9777687565
2005,220743.0406271933
2006,215108.09084733733
2007,248717.75953095013
2008,212768.27496175276
2009,192891.3897460598
2010,190724.76114183466
2011,139402.9146613232
2012,171038.6456480915
2013,175218.24324246516
2014,182665.9987178059
2015,198311.22107864355
2016,189356.7497190546
2017,192747.47758017
2018,120175.46478889867
2019,135676.8070640731
2020,105233.49244995615
2021,101727.00306142503
2022,178355.10879745663
2023,139478.38547105528
2024,276947.69053793227
2025,356502.4773650559
2026,175474.8181408787
2027,158251.62831272645
2028,150615.96825593986
2029,165082.24130701236
2030,263483.5073237044
2031,236400.61877389665
2032,246599.92626961705
2033,248931.97224131733
2034,168039.8489882192
2035,221670.94158208717
2036,197942.13284822824
2037,205976.6900959265
2038,315040.6502067508
2039,219499.4949560855
2040,292997.88967965654
2041,285802.97847081476
2042,209381.0218558874
2043,178857.31210164673
2044,175521.1490728587
2045,214816.06432360408
2046,148054.8707850914
2047,143524.03946758842
2048,139790.1311497038
2049,144539.53108769434
2050,168337.86377872754
2051,105573.65913258531
2052,119177.38591135333
2053,146689.19836181132
2054,103249.32596779584
2055,153321.34066781218
2056,144941.04805138108
2057,110523.90681198672
2058,213465.06890938568
2059,128485.61916478872
2060,177652.66173458213
2061,175896.51853275174
2062,125756.08255102762
2063,118164.80132749594
2064,137955.93999954383
2065,117424.5126385844
2066,161776.79393795412
2067,115151.15705260464
2068,147032.7591568311
2069,90726.09136504427
2070,118311.73527493495
2071,100498.94644775779
2072,142564.16665961072
2073,133744.63416351037
2074,186397.34812826675
2075,145501.53748888063
2076,116452.13098552573
2077,158864.92696379882
2078,125518.05450648995
2079,130562.93661108495
2080,121529.78413316952
2081,128759.26162477671
2082,117955.86177824267
2083,141898.8312981235
2084,113376.39321538733
2085,114914.6078094065
2086,109192.99829310288
2087,121651.6336233276
2088,104022.2227076798
2089,81229.30707176935
2090,126580.02466815755
2091,101195.30415030722
2092,119390.8916874196
2093,113667.64768373547
2094,106907.82079033529
2095,140855.26869097963
2096,83572.27092548979
2097,102313.88389734244
2098,142992.5941618445
2099,62002.46798648957
2100,72649.14759822674
2101,106951.8819266581
2102,128602.3966994034
2103,103215.36608912547
2104,141611.6514566134
2105,131894.9975292605
2106,65001.622176337965
2107,189380.2917245852
2108,111742.80763607427
2109,108382.62912426447
2110,124375.6130365431
2111,133771.74880731446
2112,136714.539372484
2113,119907.1563913844
2114,127480.76592090142
2115,161782.65814873626
2116,111480.30840392012
2117,148050.4049183487
2118,120431.1266451794
2119,118618.8148834809
2120,116413.17711216412
2121,92631.16077778357
2122,120251.12637756031
2123,81985.56963992963
2124,154854.172218808
2125,126489.48568728828
2126,146898.35321672674
2127,156952.70094700018
2128,130712.2575389433
2129,91318.04849250695
2130,133410.34484647092
2131,142690.0917889161
2132,109728.1791649804
2133,116026.03555006828
2134,119434.5911817107
2135,94252.87867279652
2136,73814.46964014851
2137,101964.79140167282
2138,125046.87829794196
2139,146743.47607829195
2140,140019.20682047395
2141,167311.3944314805
2142,123894.9175309164
2143,148572.88033105718
2144,122185.08571811162
2145,139588.56247331825
2146,172361.6031522256
2147,138190.8793710651
2148,132711.30743765493
2149,154856.31578064957
2150,220398.25043367848
2151,123556.39566473864
2152,165980.64464121033
2153,178396.6931455689
2154,104681.4768971473
2155,145941.5775474126
2156,277833.8714617593
2157,236715.73694294054
2158,235547.54877553825
2159,212329.25954134463
2160,183851.8035920244
2161,236918.30652434705
2162,420195.2062643934
2163,332657.64877522446
2164,247888.8755492891
2165,199123.3264403645
2166,159217.4027877907
2167,223604.2457566973
2168,191860.2931755329
2169,193726.5556219171
2170,212414.94089074247
2171,155589.87490014883
2172,127733.99327779183
2173,166974.03909426642
2174,229405.27944720042
2175,298654.0583120849
2176,308391.4594904375
2177,242081.38559949613
2178,211058.51303465466
2179,138608.00639334673
2180,209721.97703969962
2181,190437.3409762306
2182,222481.77847646255
2183,185864.74957509246
2184,120310.67405288598
2185,125651.26965045843
2186,154430.73343779964
2187,157337.72100247844
2188,156547.50419070938
2189,311333.7816329074
2190,80415.85968041621
2191,81684.96639270047
2192,88679.8211093162
2193,111326.4498944279
2194,102088.9025551303
2195,108722.6445330922
2196,100206.16884478684
2197,119369.15258287443
2198,151516.35240004322
2199,172858.6296067624
2200,152494.23806528785
2201,144142.81704643831
2202,211973.68062268113
2203,139196.96364063452
2204,172114.59336412858
2205,117387.44095014833
2206,141182.45462527443
2207,221231.1635018786
2208,266696.07605033444
2209,249006.15580262218
2210,123021.26901914878
2211,112643.31090712556
2212,122372.84320029442
2213,101521.7107114439
2214,131780.2007146068
2215,98625.30132532335
2216,143882.63952655756
2217,69433.75264280736
2218,71419.03701827301
2219,69347.65623640652
2220,68195.74963937675
2221,304804.1243076679
2222,274560.1037796038
2223,280582.11330746935
2224,212611.47449630013
2225,119057.38061795462
2226,191189.11448011344
2227,195014.17090755212
2228,259312.89080721833
2229,256651.37404598485
2230,146886.24354947734
2231,208060.56657105786
2232,174998.70766387845
2233,175802.91097594504
2234,237374.7274687683
2235,219652.2021452607
2236,264727.44336768315
2237,328016.12277494196
2238,191949.31390034145
2239,111966.33473044733
2240,155698.69313812352
2241,154293.86115262832
2242,121692.8099752668
2243,123586.83684141151
2244,103434.53269461116
2245,105059.50080934088
2246,140061.09644182897
2247,114435.10759411835
2248,127677.67199221214
2249,121713.04220065702
2250,127639.22125578698
2251,98284.03916613774
2252,187647.12074564098
2253,151739.49659713672
2254,176817.47814406597
2255,181318.11803570742
2256,174307.25152561147
2257,213267.49942303947
2258,157100.7957848668
2259,177283.06449111574
2260,160958.88546095404
2261,184236.30884576426
2262,212690.11489229315
2263,366590.1631597361
2264,516872.74741082353
2265,171382.02821723648
2266,293056.0196325653
2267,398609.5288354645
2268,407183.1706017373
2269,146176.1452771183
2270,193355.85914882875
2271,217847.46286874812
2272,191727.10456728656
2273,163533.2263878638
2274,180136.98131967796
2275,160485.7859451743
2276,197746.1074477446
2277,183399.82902283035
2278,145440.4862453077
2279,121505.91371528176
2280,118976.326746234
2281,170710.6487319135
2282,183987.28612374002
2283,109642.55842104644
2284,110906.57499019794
2285,145161.8810259083
2286,124565.28781849664
2287,360983.37746408384
2288,271480.5546593685
2289,381396.50143905904
2290,479258.8254956142
2291,322500.43469714676
2292,436190.81655920757
2293,508556.9294388373
2294,408214.38388840534
2295,505108.57164680614
2296,296048.9655668381
2297,336094.38762221346
2298,325972.41377466836
2299,359877.24560211634
2300,346178.44854108995
2301,298062.39601710526
2302,246552.55228945598
2303,238184.4140464653
2304,247066.773901137
2305,201318.95219995044
2306,195755.94146350177
2307,198009.90322149784
2308,225466.03748300823
2309,272627.09119732206
2310,208712.27935790175
2311,214405.7556316829
2312,168595.57500403523
2313,169260.64114523935
2314,172920.70813261796
2315,183052.43002409654
2316,196861.65230657524
2317,189828.57845818796
2318,181728.3176245942
2319,186401.5036835292
2320,186704.29814442014
2321,242644.46217375543
2322,187400.6317947137
2323,185828.9664514285
2324,178601.18214272187
2325,213018.6338987689
2326,173976.54354556423
2327,204118.88156204548
2328,223890.5582445448
2329,190458.71894709775
2330,183486.58945813696
2331,342091.4313001943
2332,410056.38104514504
2333,320225.4106734122
2334,245230.55900378793
2335,263185.2294178977
2336,308714.6589720382
2337,201080.73040797093
2338,269376.52169466164
2339,216060.61568829886
2340,407327.25530656794
2341,220441.8622854075
2342,231929.89927232216
2343,228331.20212518514
2344,220379.32078761983
2345,234443.84184475898
2346,211317.91144292027
2347,198572.62656662127
2348,241778.42545409544
2349,176224.1700875448
2350,312128.4965111036
2351,251950.37853624977
2352,251882.47733227667
2353,249450.49418336444
2354,142554.81703217473
2355,147867.7031387161
2356,150527.73248404
2357,189120.2753938335
2358,193341.9702649947
2359,130744.08220480864
2360,117826.9406284637
2361,148784.3571749654
2362,274993.60307569243
2363,138286.1883198627
2364,159216.01255476693
2365,225864.420247728
2366,195192.5963180747
2367,221337.15653193486
2368,222585.87153429035
2369,218647.90142436186
2370,164863.8968809284
2371,165144.51835340785
2372,193273.46900056148
2373,285408.776235253
2374,327700.97212104406
2375,245745.14884919408
2376,300088.3793434548
2377,370459.2274142446
2378,142947.9763432952
2379,214490.5307949089
2380,149029.77221896526
2381,175127.94403665035
2382,204474.0796452526
2383,206860.48424891403
2384,255033.65525649884
2385,159919.2967926938
2386,134035.6714273501
2387,133414.63590205292
2388,101390.64101530137
2389,118815.07634618897
2390,138020.02668096445
2391,147524.84593238405
2392,115670.34199259766
2393,168015.10256996477
2394,141094.57612739634
2395,212531.78149224093
2396,140734.16283369783
2397,225950.0505399815
2398,133773.73808926088
2399,72910.48410465667
2400,73835.53366127942
2401,128787.70644173337
2402,132396.89463860396
2403,146988.57348631104
2404,149132.32672334494
2405,158681.94032698683
2406,144878.04856238194
2407,124277.53554381526
2408,147642.65995210814
2409,120052.7803922019
2410,167136.7247293435
2411,114054.0263237072
2412,153571.40991397153
2413,125822.97927731936
2414,147816.03988238913
2415,134721.67517340076
2416,123790.72100348712
2417,131865.24634629942
2418,133091.89719709527
2419,123471.6298733157
2420,121216.86950516317
2421,139248.2461424153
2422,108070.7366218054
2423,107352.99439534373
2424,161863.6399385654
2425,219782.13084079468
2426,128810.00472230415
2427,129892.16487815182
2428,178743.9936484902
2429,112221.00587428847
2430,133122.13427242037
2431,107712.68299235056
2432,147214.56662291771
2433,147959.8302065597
2434,137522.9068628872
2435,155000.20093315246
2436,106704.58102837934
2437,101897.29039658104
2438,123222.06370484417
2439,100831.0690579848
2440,124669.84167572025
2441,91473.22443708907
2442,100127.30845691291
2443,121598.9851650402
2444,133337.60383208492
2445,90903.92962443239
2446,135323.02302773963
2447,176921.50311169965
2448,123129.8496376007
2449,117204.43970288546
2450,147271.26237921254
2451,125690.85924073812
2452,191067.29220165545
2453,94285.38844495015
2454,114471.43484125826
2455,124682.30343703317
2456,131769.51888579997
2457,134951.33931541798
2458,131145.8770514199
2459,110684.04267035123
2460,138513.6420477323
2461,124606.68033870585
2462,135799.06701160283
2463,121236.81771269643
2464,175363.17050006127
2465,144034.04542819026
2466,116303.32003262518
2467,132664.38204032314
2468,82541.71206482731
2469,82636.40894730599
2470,193537.29574335297
2471,213447.66847944015
2472,161608.1681466563
2473,115330.63950109945
2474,74111.27466155328
2475,222883.7423742057
2476,115401.52431080322
2477,122637.98921380437
2478,149591.42353469526
2479,102812.28626130239
2480,148639.65194999258
2481,118964.20177377823
2482,124114.95267727332
2483,110534.97988694231
2484,120669.49139405052
2485,124862.71228149056
2486,145227.40776106133
2487,169958.22832737688
2488,166730.13554420733
2489,155305.6715342389
2490,136693.78220352004
2491,93380.8765236247
2492,190229.38142598
2493,146387.32222325183
2494,147659.35215845527
2495,87235.83765161461
2496,234415.82049822615
2497,157525.8695898809
2498,111276.07535200285
2499,85224.54038329108
2500,122346.9624178478
2501,133999.76977586135
2502,145761.66106400953
2503,96879.40184524764
2504,189476.20227136818
2505,221176.35833349408
2506,254547.76931711385
2507,289537.450264732
2508,253368.84755339468
2509,209660.14950896066
2510,215840.51740385726
2511,174268.86078828943
2512,208790.18964060815
2513,224401.88443491494
2514,248906.80917050593
2515,147650.32683395335
2516,172113.80384346546
2517,148061.97022191467
2518,150795.57254903787
2519,234878.63550700576
2520,212939.07398302728
2521,188898.88636006572
2522,227234.63249777557
2523,119804.40854666644
2524,131148.66608536395
2525,147906.38834274941
2526,137570.95410243337
2527,114821.5948634923
2528,128526.24085813112
2529,129071.50383225846
2530,129017.26238474403
2531,264843.64460591855
2532,230457.53735233616
2533,198686.28019918583
2534,227265.64634628125
2535,310622.6201928755
2536,227519.86722634028
2537,238062.46773152103
2538,185917.14219810415
2539,187688.63993910584
2540,180297.275528863
2541,181244.94614605542
2542,162082.46765816846
2543,123997.34046740511
2544,123057.9037242639
2545,128410.68381599887
2546,128271.67276111622
2547,140933.63927311564
2548,158094.1574830158
2549,156690.15440650904
2550,1835183.3920386352
2551,144684.16599466506
2552,130302.15485150758
2553,76275.7214548311
2554,91163.44961170387
2555,122482.4960957553
2556,104413.97537432286
2557,109064.19298826376
2558,157313.89119805137
2559,132504.87382036916
2560,152155.63167573905
2561,156171.4116108328
2562,143179.210999411
2563,156866.70826514563
2564,201619.96134851332
2565,135131.77571502043
2566,156913.14970100677
2567,140584.4624137813
2568,207925.8891798201
2569,228521.17549484773
2570,116367.25685052355
2571,189183.47437726296
2572,150217.02570044537
2573,227726.17779808163
2574,284950.53427711583
2575,129700.79429491053
2576,115183.36776698439
2577,135037.07480954353
2578,86170.09984149574
2579,66983.01217903917
2580,83698.38538227962
2581,98810.08747264695
2582,101215.17780942089
2583,286308.9732150333
2584,178869.3343873607
2585,187587.89819498523
2586,231340.10081253055
2587,203685.84479412058
2588,144504.38509249655
2589,151888.30722923056
2590,207676.12160917025
2591,229045.76080177745
2592,211574.6140987308
2593,238420.6856923927
2594,179851.61538684551
2595,199740.63272631136
2596,296672.1846207253
2597,183927.30456779475
2598,284001.91468272504
2599,325222.1697387749
2600,156011.2824138868
2601,141025.51156140777
2602,84244.494546096
2603,95007.47418786744
2604,89821.28473687771
2605,84227.85532150541
2606,148231.9792713165
2607,224680.85347592813
2608,194584.2823219259
2609,178819.9092432749
2610,112479.75541531839
2611,120088.9093951153
2612,159070.07226829565
2613,130262.30384289217
2614,122778.45946494813
2615,150910.62998521782
2616,148425.1513822287
2617,189796.0096130071
2618,198889.14596737022
2619,199029.3487893657
2620,188365.454831788
2621,172787.31312551678
2622,179357.65686186453
2623,244954.55048911096
2624,302826.03665412293
2625,297068.85834040446
2626,172456.99233800286
2627,163302.22435275972
2628,467738.11705318285
2629,534018.364250057
2630,375069.1557206981
2631,512106.12816141924
2632,403138.86675634905
2633,308234.35648356983
2634,419645.6500585569
2635,158610.40740585476
2636,176879.41125746196
2637,182393.40661374692
2638,266927.3129274249
2639,184876.13851657158
2640,151941.21892316462
2641,107254.3583347217
2642,192677.6116471574
2643,106454.10770360562
2644,117773.33658539086
2645,112322.06327961109
2646,98997.5579394192
2647,107871.88079282042
2648,145858.3242041264
2649,152459.76086177543
2650,140303.23731634388
2651,134442.95373460275
2652,410671.58169407176
2653,246871.55836446633
2654,254812.1509204345
2655,402936.5655958387
2656,308657.1750795072
2657,355093.5383590028
2658,300754.1911023644
2659,307272.4211944718
2660,352315.3315002986
2661,361977.94901181775
2662,360232.12146371324
2663,287239.95659624174
2664,263562.4312590456
2665,322289.717255998
2666,283366.84317981853
2667,171546.08802412747
2668,178412.28877982873
2669,182446.3488299521
2670,279026.67716810695
2671,188216.1289774141
2672,198283.26520435317
2673,205477.98179194026
2674,196702.75066851178
2675,174959.6555460061
2676,191418.6050672971
2677,201658.2509852212
2678,256685.83780421884
2679,264091.6796393131
2680,271917.30465876206
2681,402214.2955747971
2682,323724.12995802483
2683,569295.9878119382
2684,305826.4098836041
2685,334645.8816942951
2686,248801.95966549445
2687,327916.03158107266
2688,212800.64504477417
2689,205353.4377953942
2690,452650.7177898134
2691,190987.4470950561
2692,143834.52896932804
2693,198694.67929589882
2694,140757.99077425344
2695,194367.26859537535
2696,185519.07494690808
2697,188373.65219835486
2698,197056.95588692307
2699,172676.82715070818
2700,152810.09626176333
2701,152791.8258351499
2702,111734.60525497752
2703,124867.67989642388
2704,136085.79194012992
2705,115224.54765998789
2706,115735.7651383182
2707,124586.0999989525
2708,130895.35442951383
2709,105121.3921502102
2710,126758.25481075053
2711,284494.52151908586
2712,392802.36764757935
2713,179067.26248224181
2714,155468.33436281333
2715,167979.5684120736
2716,149050.61555989747
2717,197908.96793716442
2718,218777.04320677454
2719,149795.96590095342
2720,170717.40515079405
2721,128806.04243925725
2722,162882.2812537747
2723,140069.90275307125
2724,125303.80550381572
2725,128889.25802330328
2726,154258.35220723413
2727,171144.38385958507
2728,179795.3398391791
2729,147759.6053278464
2730,144545.2397626136
2731,129474.57343068035
2732,132748.24363502426
2733,158475.9446842381
